cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
335,4789,Matthews LLC,Advanced transitional help-desk,3900.0,8125.0,successful,198,US,USD,2020-09-05,2021-04-21,cat2,subcat8
1973,2357,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13653.0,failed,248,AU,AUD,2021-01-26,2022-01-18,cat5,subcat23
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372.0,failed,513,US,USD,2020-12-17,2021-05-27,cat6,subcat19
2678,3558,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11088.0,successful,150,US,USD,2020-10-01,2021-08-11,cat4,subcat4
2103,1707,Johnson-Morales,Devolved 24hour forecast,125600.0,109106.0,failed,3410,US,USD,2021-01-26,2021-01-30,cat7,subcat12
627,2842,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11642.0,successful,216,IT,EUR,2021-02-17,2021-06-02,cat4,subcat4
2242,5318,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2769.0,canceled,26,US,USD,2020-07-04,2021-02-14,cat4,subcat4
2711,1620,Johnson-Pace,Persistent 3rdgeneration moratorium,149600.0,169586.0,successful,5139,US,USD,2021-07-10,2022-01-12,cat2,subcat8
1210,4998,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,101185.0,successful,2353,US,USD,2021-04-12,2021-04-21,cat4,subcat4
692,3111,Gonzalez-Snow,Polarized user-facing interface,5000.0,6775.0,successful,78,IT,EUR,2020-12-21,2021-12-01,cat3,subcat3
864,1424,Murphy LLC,Customer-focused non-volatile framework,9400.0,968.0,failed,10,US,USD,2021-02-21,2021-06-16,cat2,subcat2
1349,3244,Taylor-Rowe,Synchronized multimedia frame,110800.0,72623.0,failed,2201,US,USD,2021-06-08,2021-11-23,cat4,subcat4
1582,4643,Henderson Ltd,Open-architected stable algorithm,93800.0,45987.0,failed,676,US,USD,2020-11-30,2021-05-07,cat4,subcat4
2862,6132,Moss-Guzman,Cross-platform optimizing website,1300.0,10243.0,successful,174,CH,CHF,2020-09-08,2021-02-13,cat5,subcat11
23,3790,Webb Group,Public-key actuating projection,108700.0,87293.0,failed,831,US,USD,2020-12-18,2021-03-14,cat4,subcat4
526,1312,Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5421.0,successful,164,US,USD,2021-02-19,2021-04-09,cat5,subcat7
2134,5686,Thomas Ltd,Cross-group interactive architecture,8700.0,4414.0,canceled,56,CH,CHF,2021-11-15,2021-12-26,cat4,subcat4
422,2111,Williams and Sons,Centralized asymmetric framework,5100.0,10981.0,successful,161,US,USD,2021-03-07,2021-06-15,cat5,subcat11
988,5685,"Vega, Chan and Carney",Down-sized systematic utilization,7400.0,10451.0,successful,138,US,USD,2021-04-18,2021-11-18,cat2,subcat2
812,1905,Byrd Group,Profound fault-tolerant model,88900.0,102535.0,successful,3308,US,USD,2021-09-25,2021-09-28,cat3,subcat3
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,12939.0,successful,127,AU,AUD,2021-10-07,2021-11-16,cat5,subcat11
2504,4178,Smith-Brown,Object-based content-based ability,1500.0,10946.0,successful,207,IT,EUR,2020-12-01,2021-07-19,cat2,subcat18
1707,3275,Vance-Glover,Progressive coherent secured line,61200.0,60994.0,failed,859,CA,CAD,2021-02-27,2021-11-06,cat2,subcat2
3138,5713,Joyce PLC,Synchronized directional capability,3600.0,3174.0,live,31,US,USD,2020-09-25,2021-05-18,cat5,subcat11
120,3339,Kennedy-Miller,Cross-platform composite migration,9000.0,3351.0,failed,45,US,USD,2020-03-08,2021-03-25,cat4,subcat4
265,5585,White-Obrien,Operative local pricing structure,185900.0,56774.0,canceled,1113,US,USD,2021-11-26,2021-12-31,cat4,subcat4
2499,4407,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100.0,540.0,failed,6,US,USD,2021-09-23,2022-01-18,cat1,subcat1
127,1941,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,680.0,failed,7,US,USD,2021-08-12,2021-10-04,cat4,subcat4
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,13045.0,successful,181,CH,CHF,2020-06-09,2021-05-01,cat6,subcat10
415,3607,Welch Inc,Optional optimal website,6600.0,8276.0,successful,110,US,USD,2021-10-06,2021-12-18,cat2,subcat2
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,1022.0,failed,31,US,USD,2020-12-02,2021-07-02,cat5,subcat7
2098,5261,Freeman-Ferguson,Profound full-range open system,7800.0,4275.0,failed,78,US,USD,2021-02-10,2021-04-14,cat7,subcat21
1015,4121,"Houston, Moore and Rogers",Optional tangible utilization,7600.0,8332.0,successful,185,US,USD,2021-08-12,2021-11-23,cat3,subcat3
2454,4620,Small-Fuentes,Seamless maximized product,3400.0,6408.0,successful,121,US,USD,2020-04-11,2021-01-28,cat4,subcat4
662,4630,Reid-Day,Devolved tertiary time-frame,84500.0,73522.0,failed,1225,GB,GBP,2021-07-13,2021-08-29,cat4,subcat4
751,3440,Wallace LLC,Centralized regional function,100.0,1.0,failed,1,CH,CHF,2021-06-17,2021-07-16,cat2,subcat2
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300.0,4667.0,successful,106,US,USD,2020-11-04,2021-10-29,cat8,subcat15
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216.0,successful,142,US,USD,2020-09-30,2021-09-07,cat8,subcat15
2779,5122,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6527.0,successful,233,US,USD,2020-07-17,2021-07-12,cat4,subcat4
1698,1368,English-Mccullough,Business-focused discrete software,2600.0,6987.0,successful,218,US,USD,2021-05-31,2021-09-19,cat2,subcat2
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,4932.0,failed,67,AU,AUD,2021-01-18,2021-06-12,cat5,subcat5
746,5636,Harmon-Madden,Adaptive holistic hub,700.0,8262.0,successful,76,US,USD,2020-10-04,2021-07-30,cat5,subcat7
906,6033,Walker-Taylor,Automated uniform concept,700.0,1848.0,successful,43,US,USD,2021-05-25,2021-09-11,cat4,subcat4
3098,3599,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200.0,1583.0,failed,19,US,USD,2021-01-02,2021-05-11,cat1,subcat1
1052,5566,Williams and Sons,Public-key bottom-line algorithm,140800.0,88536.0,failed,2108,CH,CHF,2020-07-12,2021-03-27,cat5,subcat5
1073,1873,Ball-Fisher,Multi-layered intangible instruction set,6400.0,12360.0,successful,221,US,USD,2020-08-19,2021-01-28,cat4,subcat4
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,92500.0,71320.0,failed,679,US,USD,2021-08-01,2021-10-14,cat7,subcat12
1849,4453,Landry Group,Expanded value-added hardware,59700.0,134640.0,successful,2805,CA,CAD,2020-12-17,2021-06-11,cat6,subcat10
1550,5481,Buckley Group,Diverse high-level attitude,3200.0,7661.0,successful,68,US,USD,2020-11-29,2021-03-01,cat7,subcat12
2139,2987,Vincent PLC,Visionary 24hour analyzer,3200.0,2950.0,failed,36,DK,DKK,2021-08-13,2021-12-26,cat2,subcat2
2442,2431,Watson-Douglas,Centralized bandwidth-monitored leverage,9000.0,11721.0,successful,183,CA,CAD,2021-03-29,2021-11-27,cat2,subcat2
108,4158,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,14150.0,successful,133,US,USD,2020-12-06,2021-02-27,cat4,subcat4
322,3753,Alvarez-Bauer,Front-line intermediate moderator,51300.0,189192.0,successful,2489,IT,EUR,2020-10-25,2021-04-24,cat6,subcat10
2060,4391,Martinez LLC,Automated local secured line,700.0,7664.0,successful,69,US,USD,2021-11-10,2022-01-12,cat4,subcat4
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4509.0,failed,47,US,USD,2021-02-02,2021-09-26,cat7,subcat12
198,4547,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500.0,12009.0,successful,279,GB,GBP,2021-02-13,2021-12-04,cat2,subcat2
1485,2798,Alvarez-Andrews,Extended impactful secured line,4900.0,14273.0,successful,210,US,USD,2021-01-08,2021-11-09,cat5,subcat5
2136,4732,Stewart and Sons,Distributed optimizing protocol,54000.0,188982.0,successful,2100,US,USD,2020-02-17,2021-01-07,cat2,subcat2
3200,5126,Dyer Inc,Secured well-modulated system engine,4100.0,14640.0,successful,252,US,USD,2021-01-01,2021-04-05,cat2,subcat2
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark,85000.0,107516.0,successful,1280,US,USD,2020-07-21,2021-03-11,cat6,subcat10
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure,3600.0,13950.0,successful,157,GB,GBP,2020-05-31,2021-05-13,cat5,subcat13
1171,5786,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,12797.0,successful,194,US,USD,2021-01-30,2021-09-14,cat4,subcat4
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,6134.0,successful,82,AU,AUD,2020-09-30,2021-03-29,cat5,subcat7
1097,4530,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,4899.0,failed,70,US,USD,2021-02-12,2021-06-29,cat4,subcat4
1307,4088,Baker-Higgins,Vision-oriented scalable portal,9600.0,4929.0,failed,154,US,USD,2020-12-17,2021-07-16,cat4,subcat4
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.0,1424.0,failed,22,US,USD,2021-09-29,2021-11-21,cat4,subcat4
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,97100.0,105817.0,successful,4233,US,USD,2020-05-05,2021-03-12,cat8,subcat15
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,136156.0,successful,1297,DK,DKK,2020-10-28,2021-08-14,cat6,subcat19
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10723.0,successful,165,DK,DKK,2021-02-01,2021-05-29,cat6,subcat19
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,11228.0,successful,119,US,USD,2021-06-15,2021-07-20,cat4,subcat4
2259,2508,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200.0,77355.0,failed,1758,US,USD,2020-05-06,2021-02-09,cat3,subcat3
1169,5779,Macias Inc,Optimized didactic intranet,8100.0,6086.0,failed,94,US,USD,2020-09-02,2021-08-06,cat2,subcat8
2575,1717,Cook-Ortiz,Right-sized dedicated standardization,17700.0,150960.0,successful,1797,US,USD,2021-06-11,2021-08-22,cat2,subcat18
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet,6400.0,8890.0,successful,261,US,USD,2021-03-23,2021-09-23,cat4,subcat4
2267,4265,Pierce-Ramirez,Organized scalable initiative,7700.0,14644.0,successful,157,US,USD,2021-09-19,2021-11-01,cat5,subcat5
78,4455,Howell and Sons,Enhanced regional moderator,116300.0,116583.0,successful,3533,US,USD,2021-05-10,2021-11-19,cat4,subcat4
55,2940,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100.0,12991.0,successful,155,US,USD,2020-10-11,2021-03-10,cat3,subcat3
725,6144,Lawson and Sons,Reverse-engineered multi-tasking product,1500.0,8447.0,successful,132,IT,EUR,2021-03-21,2021-05-25,cat3,subcat9
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800.0,2703.0,failed,33,US,USD,2021-02-22,2021-06-21,cat8,subcat15
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8747.0,canceled,94,US,USD,2021-09-15,2021-10-26,cat5,subcat5
2554,2116,Williams LLC,Up-sized high-level access,69900.0,138087.0,successful,1354,GB,GBP,2021-11-17,2021-11-28,cat3,subcat3
2293,5102,"Cooper, Stanley and Bryant",Phased empowering success,1000.0,5085.0,successful,48,US,USD,2021-06-07,2021-11-30,cat3,subcat3
2978,5815,"Miller, Glenn and Adams",Distributed actuating project,4700.0,11174.0,successful,110,US,USD,2021-03-22,2021-06-09,cat1,subcat1
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,10831.0,successful,172,US,USD,2020-02-01,2021-02-08,cat5,subcat7
342,4533,Jones-Ryan,Vision-oriented uniform instruction set,6700.0,8917.0,successful,307,US,USD,2021-03-27,2021-10-09,cat2,subcat8
1719,3329,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100.0,1.0,failed,1,US,USD,2020-04-04,2021-03-11,cat2,subcat2
2004,3606,Bright and Sons,Object-based needs-based info-mediaries,6000.0,12468.0,successful,160,US,USD,2021-10-23,2021-11-20,cat2,subcat6
784,4749,Brady Ltd,Open-source reciprocal standardization,4900.0,2505.0,failed,31,US,USD,2020-09-28,2021-03-31,cat7,subcat12
3061,2222,Collier LLC,Secured well-modulated projection,17100.0,111502.0,successful,1467,CA,CAD,2020-09-09,2021-09-05,cat2,subcat8
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.0,194309.0,successful,2662,CA,CAD,2021-07-15,2021-10-23,cat6,subcat14
978,2456,Moses-Terry,Horizontal clear-thinking framework,23400.0,23956.0,successful,452,AU,AUD,2021-04-06,2021-07-20,cat4,subcat4
1387,2794,Williams and Sons,Profound composite core,2400.0,8558.0,successful,158,US,USD,2021-06-29,2021-10-21,cat1,subcat1
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,7413.0,successful,225,CH,CHF,2021-08-30,2021-12-03,cat5,subcat13
1439,2545,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000.0,2778.0,failed,35,US,USD,2021-02-16,2022-01-17,cat1,subcat1
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware,7300.0,2594.0,failed,63,US,USD,2020-10-31,2021-11-12,cat4,subcat4
1526,6155,Lee PLC,Re-contextualized leadingedge firmware,2000.0,5033.0,successful,65,US,USD,2021-02-02,2021-09-17,cat3,subcat9
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,9317.0,successful,163,US,USD,2020-12-26,2021-09-07,cat4,subcat4
780,1729,Lewis and Sons,Profound disintermediate open system,3500.0,6560.0,successful,85,US,USD,2021-05-12,2021-08-12,cat4,subcat4
936,4969,Davis-Johnson,Automated reciprocal protocol,1400.0,5415.0,successful,217,US,USD,2020-08-22,2021-08-03,cat5,subcat20
2820,3402,Stevenson-Thompson,Automated static workforce,4200.0,14577.0,successful,150,US,USD,2021-01-25,2021-02-21,cat5,subcat13
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.0,150515.0,successful,3272,US,USD,2021-07-01,2021-10-21,cat4,subcat4
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,182800.0,79045.0,canceled,898,US,USD,2021-06-28,2021-12-17,cat8,subcat15
2948,5140,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800.0,7797.0,successful,300,US,USD,2021-11-23,2022-01-14,cat1,subcat1
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,12939.0,successful,126,US,USD,2020-09-23,2021-04-29,cat4,subcat4
1715,5100,Brown-Williams,Multi-channeled responsive product,161900.0,38376.0,failed,526,US,USD,2020-06-08,2021-04-07,cat5,subcat7
2667,3390,Hansen-Austin,Adaptive demand-driven encryption,7700.0,6920.0,failed,121,US,USD,2020-05-11,2021-03-18,cat4,subcat4
2818,1926,Santana-George,Re-engineered client-driven knowledge user,71500.0,194912.0,successful,2320,US,USD,2021-03-16,2021-06-26,cat4,subcat4
175,3264,Davis LLC,Compatible logistical paradigm,4700.0,7992.0,successful,81,AU,AUD,2021-08-22,2021-10-12,cat5,subcat23
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,79268.0,successful,1887,US,USD,2020-07-17,2021-04-11,cat8,subcat15
338,3628,Chung-Nguyen,Managed discrete parallelism,40200.0,139468.0,successful,4358,US,USD,2020-03-21,2021-03-07,cat8,subcat15
1372,3826,Mueller-Harmon,Implemented tangible approach,7900.0,5465.0,failed,67,US,USD,2020-12-25,2021-12-16,cat2,subcat2
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2111.0,failed,57,CA,CAD,2021-12-29,2022-01-16,cat8,subcat15
2734,5678,Estrada Group,Multi-lateral uniform collaboration,163600.0,126628.0,failed,1229,US,USD,2020-11-08,2021-01-22,cat1,subcat1
2663,2093,Lutz Group,Enterprise-wide foreground paradigm,2700.0,1012.0,failed,12,IT,EUR,2020-09-07,2021-07-05,cat2,subcat17
2951,5333,Ortiz Inc,Stand-alone incremental parallelism,1000.0,5438.0,successful,53,US,USD,2021-02-27,2021-03-03,cat6,subcat10
733,5139,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500.0,193101.0,successful,2414,US,USD,2021-01-11,2021-06-17,cat2,subcat6
374,3173,Charles Inc,Implemented object-oriented synergy,81300.0,31665.0,failed,452,US,USD,2020-12-24,2021-12-18,cat4,subcat4
1949,3333,White-Rosario,Balanced demand-driven definition,800.0,2960.0,successful,80,US,USD,2021-01-18,2021-09-25,cat4,subcat4
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,8089.0,successful,193,US,USD,2020-06-26,2021-06-10,cat5,subcat13
3020,1531,Strickland Group,Horizontal secondary interface,170800.0,109374.0,failed,1886,US,USD,2020-05-17,2021-04-25,cat4,subcat4
749,4881,Lynch Ltd,Virtual analyzing collaboration,1800.0,2129.0,successful,52,US,USD,2020-06-12,2021-04-30,cat4,subcat4
1336,3928,Sanders LLC,Multi-tiered explicit focus group,150600.0,127745.0,failed,1825,US,USD,2021-02-01,2022-01-16,cat2,subcat8
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800.0,2289.0,failed,31,US,USD,2021-03-13,2021-12-08,cat4,subcat4
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,12174.0,successful,290,US,USD,2021-10-26,2021-11-09,cat4,subcat4
2394,6234,Santos Group,Secured dynamic capacity,5600.0,9508.0,successful,122,US,USD,2020-12-13,2021-04-30,cat2,subcat6
1062,1422,"Christian, Kim and Jimenez",Devolved foreground throughput,134400.0,155849.0,successful,1470,US,USD,2021-07-11,2021-09-17,cat2,subcat8
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,7758.0,successful,165,CA,CAD,2020-12-13,2021-08-15,cat5,subcat5
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13835.0,successful,182,US,USD,2020-11-02,2021-09-04,cat6,subcat19
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400.0,10770.0,successful,199,IT,EUR,2020-10-04,2021-07-20,cat5,subcat5
267,4337,Barrett Inc,Organic cohesive neural-net,1700.0,3208.0,successful,56,GB,GBP,2020-12-05,2021-12-04,cat5,subcat20
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries,159800.0,11108.0,failed,107,US,USD,2021-03-25,2021-10-04,cat4,subcat4
2599,4140,Wright-Bryant,Reverse-engineered client-server extranet,19800.0,153338.0,successful,1460,AU,AUD,2020-06-20,2021-05-23,cat1,subcat1
1505,2373,Berry-Cannon,Organized discrete encoding,8800.0,2437.0,failed,27,US,USD,2020-11-10,2021-03-17,cat4,subcat4
2736,1344,Davis-Gonzalez,Balanced regional flexibility,179100.0,93991.0,failed,1221,US,USD,2020-05-11,2021-06-01,cat5,subcat5
2444,2141,Best-Young,Implemented multimedia time-frame,3100.0,12620.0,successful,123,CH,CHF,2020-08-19,2021-06-02,cat2,subcat18
212,3415,"Powers, Smith and Deleon",Enhanced uniform service-desk,100.0,2.0,failed,1,US,USD,2020-09-23,2021-06-06,cat3,subcat3
1226,5696,Hogan Group,Versatile bottom-line definition,5600.0,8746.0,successful,159,US,USD,2021-05-01,2022-01-18,cat2,subcat2
2381,1798,"Wang, Silva and Byrd",Integrated bifurcated software,1400.0,3534.0,successful,110,US,USD,2021-01-11,2021-07-02,cat3,subcat3
2510,1657,Parker-Morris,Assimilated next generation instruction set,41000.0,709.0,live,14,US,USD,2020-02-15,2021-02-23,cat6,subcat10
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,795.0,failed,16,US,USD,2020-06-16,2021-05-25,cat6,subcat16
1340,3574,Haynes PLC,Re-engineered clear-thinking project,7900.0,12955.0,successful,236,US,USD,2020-08-29,2021-10-06,cat4,subcat4
663,6063,Hayes Group,Implemented even-keeled standardization,5500.0,8964.0,successful,191,US,USD,2020-10-11,2021-07-04,cat5,subcat5
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.0,1843.0,failed,41,US,USD,2020-11-21,2021-11-18,cat4,subcat4
3143,2705,Bryant-Pope,Networked intangible help-desk,38200.0,121950.0,successful,3934,US,USD,2021-02-04,2021-08-06,cat7,subcat12
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.0,8621.0,successful,80,CA,CAD,2020-08-19,2021-04-27,cat4,subcat4
1216,5466,King-Morris,Proactive incremental architecture,154500.0,30215.0,canceled,296,US,USD,2020-11-27,2021-06-29,cat4,subcat4
237,5821,"Carter, Cole and Curtis",Cloned responsive standardization,5800.0,11539.0,successful,462,US,USD,2020-09-08,2021-04-12,cat3,subcat3
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure,1800.0,14310.0,successful,179,US,USD,2020-08-26,2021-08-05,cat5,subcat7
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge,70200.0,35536.0,failed,523,AU,AUD,2021-02-21,2021-03-13,cat5,subcat7
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.0,3676.0,failed,141,GB,GBP,2021-02-26,2021-05-02,cat4,subcat4
1873,6142,Riggs Group,Configurable upward-trending solution,125900.0,195936.0,successful,1866,GB,GBP,2021-01-30,2021-06-11,cat5,subcat20
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700.0,1343.0,failed,52,US,USD,2020-07-07,2021-07-27,cat8,subcat15
2488,3916,Cooper Inc,Polarized discrete product,3600.0,2097.0,live,27,GB,GBP,2020-11-13,2021-03-21,cat5,subcat13
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800.0,9021.0,successful,156,CH,CHF,2020-06-16,2021-01-24,cat6,subcat16
316,1542,Fox Ltd,Extended multimedia firmware,35600.0,20915.0,failed,225,AU,AUD,2020-11-18,2021-11-16,cat4,subcat4
531,3087,"Green, Murphy and Webb",Versatile directional project,5300.0,9676.0,successful,255,US,USD,2020-09-03,2021-04-30,cat5,subcat11
435,3857,Stevenson PLC,Profound directional knowledge user,160400.0,1210.0,failed,38,US,USD,2021-02-19,2021-07-23,cat3,subcat3
1381,5921,Soto-Anthony,Ameliorated logistical capability,51400.0,90440.0,successful,2261,US,USD,2020-10-13,2021-02-22,cat2,subcat22
2606,3144,Wise and Sons,Sharable discrete definition,1700.0,4044.0,successful,40,US,USD,2020-07-15,2021-07-29,cat4,subcat4
2402,2676,Butler-Barr,User-friendly next generation core,39400.0,192292.0,successful,2289,IT,EUR,2021-12-08,2022-01-01,cat4,subcat4
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.0,6722.0,successful,65,US,USD,2020-12-17,2021-07-03,cat4,subcat4
1447,1321,Brown-Oliver,Synchronized cohesive encoding,8700.0,1577.0,failed,15,US,USD,2021-11-23,2021-12-06,cat1,subcat1
1724,1399,Davis-Gardner,Synergistic dynamic utilization,7200.0,3301.0,failed,37,US,USD,2020-04-21,2021-04-24,cat4,subcat4
1050,3169,Dawson Group,Triple-buffered bi-directional model,167400.0,196386.0,successful,3777,IT,EUR,2021-03-07,2021-03-22,cat3,subcat3
443,2058,Turner-Terrell,Polarized tertiary function,5500.0,11952.0,successful,184,GB,GBP,2020-10-14,2021-06-06,cat4,subcat4
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.0,3930.0,successful,85,US,USD,2021-08-05,2022-01-02,cat4,subcat4
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.0,5729.0,failed,112,US,USD,2021-06-03,2021-06-18,cat4,subcat4
289,2984,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300.0,4883.0,successful,144,US,USD,2021-01-31,2021-06-07,cat2,subcat2
2046,4768,Espinoza Group,Implemented tangible support,73000.0,175015.0,successful,1902,US,USD,2021-01-29,2021-07-16,cat4,subcat4
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework,6200.0,11280.0,successful,105,US,USD,2020-12-26,2021-04-22,cat4,subcat4
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.0,10012.0,successful,132,US,USD,2021-02-11,2021-06-13,cat4,subcat4
1303,3540,Brown Ltd,Enhanced composite contingency,103200.0,1690.0,failed,21,US,USD,2020-09-08,2021-01-11,cat4,subcat4
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000.0,84891.0,canceled,976,US,USD,2021-11-08,2022-01-26,cat5,subcat5
2865,1485,Allen Inc,Total dedicated benchmark,9200.0,10093.0,successful,96,US,USD,2020-07-20,2021-04-25,cat6,subcat14
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,3839.0,failed,67,US,USD,2020-09-14,2021-04-07,cat7,subcat12
910,5594,Wiggins Ltd,Upgradable analyzing core,9900.0,6161.0,live,66,CA,CAD,2021-04-27,2021-11-24,cat3,subcat3
333,2482,Luna-Horne,Profound exuding pricing structure,43000.0,5615.0,failed,78,US,USD,2020-05-18,2021-05-17,cat4,subcat4
1722,2706,Allen Inc,Horizontal optimizing model,9600.0,6205.0,failed,67,AU,AUD,2021-03-14,2021-06-20,cat4,subcat4
1437,4861,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500.0,11969.0,successful,114,US,USD,2020-09-16,2021-07-10,cat1,subcat1
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000.0,8142.0,failed,263,AU,AUD,2020-12-20,2021-01-31,cat8,subcat15
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.0,55805.0,failed,1691,US,USD,2021-04-08,2021-12-18,cat8,subcat15
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700.0,15238.0,failed,181,US,USD,2021-02-17,2021-06-05,cat4,subcat4
2968,4708,Smith-Powell,Upgradable clear-thinking hardware,3600.0,961.0,failed,13,US,USD,2021-09-09,2021-10-21,cat4,subcat4
1876,4395,Smith-Hill,Integrated holistic paradigm,9400.0,5918.0,canceled,160,US,USD,2021-05-09,2021-06-18,cat5,subcat5
2686,4912,Wright LLC,Seamless clear-thinking conglomeration,5900.0,9520.0,successful,203,US,USD,2021-02-22,2021-02-28,cat3,subcat3
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology,100.0,5.0,failed,1,US,USD,2021-04-22,2021-08-20,cat4,subcat4
3165,5235,Peterson Ltd,Re-engineered 24hour matrix,14500.0,159056.0,successful,1559,US,USD,2020-04-26,2021-02-28,cat2,subcat2
1847,5001,Cummings-Hayes,Virtual multi-tasking core,145500.0,101987.0,canceled,2266,US,USD,2020-07-20,2021-07-24,cat5,subcat5
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.0,1980.0,failed,21,US,USD,2021-03-07,2021-09-06,cat5,subcat23
201,2576,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600.0,156384.0,successful,1548,AU,AUD,2021-07-19,2021-12-03,cat3,subcat3
960,6122,Moss-Obrien,Function-based next generation emulation,700.0,7763.0,successful,80,US,USD,2021-04-20,2021-05-15,cat4,subcat4
